1,1,1,1,1,1,1,1,1,37,1,39,1,37,177,177,177,177,177,177,46,37,37,37,37,37,39,37,39,37
37,37,1,37,37,37,37,37,37,1,1,39,39,46,46,177,177,177,177,177,177,39,39,39,39,39,39,39,37,37
1,1,1,39,39,39,39,39,39,1,1,1,1,177,177,177,177,177,177,177,46,1,1,1,1,39,39,1,1,37
1,39,1,1,1,37,37,37,37,1,1,37,1,177,177,177,177,177,177,177,46,39,37,37,37,39,1,39,39,1
39,37,1,37,1,1,37,1,1,37,1,1,37,46,46,177,177,177,177,46,46,37,39,37,39,37,1,37,39,37
37,1,1,1,37,37,1,1,1,1,37,39,39,46,177,177,177,177,177,46,1,39,39,39,39,37,37,1,37,39
37,37,37,1,1,1,39,39,39,39,39,39,177,177,177,46,177,177,46,46,1,39,39,39,37,37,37,1,37,39
39,39,39,39,1,39,39,39,39,39,39,39,177,46,177,177,177,177,46,46,39,1,1,39,1,1,37,1,37,39
39,39,1,37,37,1,1,1,39,1,1,1,177,177,177,46,177,177,46,39,39,39,1,1,1,1,1,1,1,1
39,39,37,37,37,39,1,39,39,1,1,1,46,46,177,177,177,46,46,1,1,1,39,39,39,1,1,37,1,39
1,39,37,1,37,39,39,1,39,37,37,1,46,46,177,177,177,46,46,39,39,1,1,39,1,1,1,1,39,1
1,37,39,1,39,39,37,37,1,1,37,1,46,46,177,177,177,46,1,1,39,1,37,1,1,39,39,39,39,1
37,37,37,1,39,39,37,37,1,39,1,46,177,177,177,46,177,46,1,1,1,1,1,39,1,39,37,39,39,39
213,213,213,1,39,1,1,1,213,213,213,12,12,122,12,12,12,122,213,213,1,1,1,39,1,39,37,39,1,1
213,213,213,213,213,213,213,213,213,213,213,12,79,12,12,79,12,79,213,213,213,213,213,213,213,39,37,39,1,1
213,213,213,213,213,213,213,213,213,213,79,12,12,122,12,79,12,79,79,213,213,213,213,213,213,213,213,213,213,213
1,213,213,213,213,213,213,213,213,213,213,12,79,12,12,12,12,12,79,213,213,213,213,213,213,213,213,213,213,213
39,1,39,1,39,213,213,213,37,39,37,46,177,177,177,177,46,46,37,37,37,213,213,213,213,213,213,213,213,213
39,39,39,39,1,1,1,1,39,39,46,46,177,177,177,177,46,46,1,37,39,1,39,39,213,213,213,213,37,1
1,39,39,39,39,1,1,37,39,39,46,46,177,177,177,177,46,37,1,39,37,1,39,39,39,37,37,37,1,1
1,39,37,37,1,1,39,39,39,39,46,177,177,177,177,177,46,39,37,39,1,37,39,39,39,37,37,1,1,1
1,39,37,37,37,1,1,37,37,39,46,177,177,177,46,46,46,1,39,39,39,39,39,39,1,39,1,37,37,1
39,1,37,37,37,1,1,1,1,46,46,177,177,46,46,46,46,39,1,1,37,39,39,39,39,1,39,1,1,1
39,39,1,37,37,1,1,37,37,46,177,177,177,46,177,46,1,1,37,37,39,39,1,39,1,39,39,39,1,1
39,1,1,1,1,1,1,1,46,46,177,177,177,46,177,46,1,1,1,1,39,1,39,1,1,1,1,39,39,1
39,37,37,1,37,37,1,37,46,46,177,177,46,177,46,46,1,37,37,39,39,1,39,1,1,1,1,1,39,37
39,1,37,1,37,37,1,1,46,177,177,177,177,177,46,46,1,39,39,39,37,1,39,1,37,37,1,37,39,39
39,1,1,1,1,1,1,1,46,177,177,177,177,177,177,46,1,39,39,1,1,39,37,1,1,37,1,37,39,39
39,1,1,1,1,1,1,1,46,177,177,177,177,177,46,46,1,37,39,37,37,39,1,1,37,1,1,1,39,37
39,37,37,37,37,37,1,46,46,177,177,177,177,177,46,1,37,39,37,37,37,39,37,1,1,1,1,39,1,37
