107,107,107,107,107,107,107,107,107,107,107,107,107,77,77,77,107,107,107,107,107,107,107,107,107,107,107,107,107,108
107,107,108,108,108,107,107,47,50,50,50,52,107,77,78,78,107,107,108,107,107,108,108,108,108,108,108,108,108,108
107,107,107,107,107,107,107,53,54,54,54,55,107,77,78,77,107,107,108,107,107,107,107,107,107,107,107,107,107,107
107,47,50,50,50,50,50,25,26,26,26,27,107,77,78,77,107,107,107,47,50,50,50,50,50,50,50,50,52,107
107,53,54,54,54,54,54,235,236,236,236,237,107,77,78,77,107,107,107,53,54,54,54,54,54,54,54,54,55,107
107,25,26,26,26,26,26,202,202,202,202,202,107,77,78,77,107,107,108,25,26,26,26,26,26,26,26,26,27,107
107,235,236,236,236,236,236,202,167,167,167,202,107,77,78,77,107,108,108,235,236,236,236,236,236,236,236,236,237,107
107,136,136,136,136,136,136,202,168,168,168,202,107,78,78,77,107,108,107,89,86,89,86,89,89,86,89,89,89,107
107,136,167,167,136,200,201,202,202,202,202,202,107,78,77,77,107,108,107,89,58,89,143,143,83,193,194,89,89,107
107,166,168,168,166,58,58,202,202,58,202,202,107,78,77,77,107,108,107,113,59,113,173,173,113,163,164,113,113,107
107,203,203,203,203,59,59,203,203,59,203,203,107,78,77,77,107,107,108,107,107,107,203,203,107,107,107,107,107,107
107,107,107,107,107,107,107,107,107,107,107,107,107,77,78,77,107,107,108,108,108,107,107,107,108,108,108,108,107,107
107,107,107,107,108,108,108,108,108,107,107,107,107,77,77,77,107,107,107,107,107,107,107,107,107,107,107,107,107,107
107,81,81,81,81,81,81,81,81,81,81,81,81,77,77,77,81,81,81,81,81,81,81,81,81,81,81,81,81,81
107,78,77,77,78,77,77,77,77,77,78,77,77,78,77,77,77,77,77,78,77,78,77,78,77,78,78,78,77,77
107,77,77,77,77,77,77,78,78,77,78,78,78,77,77,78,78,77,78,77,77,78,78,78,77,77,77,77,77,77
107,107,107,107,107,107,107,107,107,107,107,77,78,77,107,107,107,107,107,107,107,107,107,107,107,107,107,107,108,107
107,108,108,108,108,108,108,107,107,107,107,78,78,77,107,108,107,107,107,47,50,50,50,50,50,50,50,52,107,108
107,107,107,107,107,107,107,107,107,107,107,78,78,77,107,108,108,107,107,53,54,54,54,54,54,54,54,55,107,108
107,107,107,47,50,50,50,50,52,107,107,77,78,77,107,107,108,108,107,25,26,26,26,26,26,26,26,27,107,108
107,107,107,53,54,54,54,54,55,107,107,78,78,77,107,107,107,108,107,235,236,236,236,236,236,236,236,237,107,107
107,107,107,25,26,26,26,26,27,107,107,78,77,77,107,103,103,107,107,86,86,89,86,89,89,89,86,85,107,107
107,107,107,235,236,236,236,236,237,137,107,77,77,77,107,104,134,107,107,89,167,83,167,83,167,89,167,89,137,107
108,107,107,89,89,86,86,89,89,138,107,77,78,77,107,133,162,108,108,83,168,89,168,89,168,89,168,89,138,107
108,107,107,89,200,201,89,167,89,139,107,77,78,77,107,107,107,108,107,89,89,89,83,89,83,83,89,89,139,107
108,108,107,83,58,58,89,168,89,140,107,77,77,77,107,107,108,108,107,89,143,83,197,198,199,200,201,56,140,107
107,108,107,113,59,59,113,113,113,107,107,77,77,78,107,107,108,107,107,83,173,83,169,89,177,178,179,57,107,107
107,108,107,107,108,108,108,107,107,107,107,77,77,77,107,107,108,107,107,113,203,113,170,113,207,208,209,113,107,107
107,108,107,108,108,107,107,107,107,108,108,108,107,107,107,107,108,107,107,107,107,108,108,108,108,108,108,108,107,107
107,108,108,108,107,107,107,107,107,107,107,107,107,107,107,107,108,107,108,107,107,108,107,107,107,107,107,107,107,107
