107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,108,108,108,108,107,107,107,107
107,107,107,47,50,50,50,50,50,52,239,239,239,239,47,50,50,50,50,50,52,47,6,50,50,50,50,52,108,107
108,108,107,18,19,19,19,19,19,20,137,238,141,142,18,19,19,19,19,19,20,18,19,19,19,19,19,20,107,108
108,108,107,45,46,46,46,46,46,47,138,107,171,172,45,46,46,46,46,46,47,45,46,46,46,46,46,47,107,108
108,108,107,33,34,34,34,34,34,35,139,107,107,107,33,34,34,34,34,34,35,33,34,34,34,34,34,35,107,108
107,108,107,85,85,85,41,42,43,85,140,107,108,107,86,86,86,86,86,86,85,22,23,23,23,23,23,24,107,108
107,107,108,89,58,89,56,57,58,89,107,108,108,107,56,89,89,89,89,89,89,200,201,23,0,23,0,24,107,108
107,107,108,113,59,113,5,52,6,113,107,107,108,107,57,58,89,36,37,38,89,22,60,23,11,23,11,24,107,107
107,107,108,107,107,107,108,108,108,108,108,107,108,107,113,59,113,51,52,53,113,49,7,49,49,49,49,49,107,107
107,107,107,107,107,107,107,107,107,107,107,107,107,107,108,108,108,108,108,108,107,107,107,107,107,107,107,107,107,107
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
77,77,78,77,77,77,77,78,78,78,77,77,78,77,78,78,78,77,78,78,77,77,77,77,78,77,77,77,77,77
77,77,77,77,77,77,77,77,77,77,77,78,78,77,77,77,77,77,77,77,78,77,77,77,77,77,77,78,78,77
107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,108,107,107,107,77,77,77,108,107,107,107,107,107,107,108
107,107,47,6,50,50,50,50,50,50,52,107,107,107,107,108,107,107,107,77,78,77,108,47,50,50,50,50,52,108
107,107,18,19,19,19,19,19,19,19,20,107,107,108,108,108,108,107,107,77,78,77,108,18,19,19,19,19,20,108
107,108,45,46,46,46,46,46,46,46,47,107,107,108,108,107,107,108,107,77,77,77,108,45,46,46,46,46,47,108
108,108,33,34,34,34,34,34,34,34,35,107,107,107,107,107,107,107,107,77,77,78,107,45,46,46,46,46,47,108
108,107,86,86,86,86,86,86,86,86,85,47,50,50,50,50,50,52,107,77,77,78,107,45,46,46,46,46,47,107
108,108,89,0,89,0,89,0,89,0,89,18,19,19,19,19,19,20,107,77,78,77,107,45,46,46,46,46,47,107
107,108,89,11,89,11,89,11,89,11,89,45,46,46,46,46,46,47,107,77,78,77,107,45,46,46,46,46,47,107
107,108,89,89,89,89,89,89,89,89,25,33,34,34,34,34,34,35,107,77,78,77,107,45,46,46,46,46,47,107
107,108,89,143,63,197,198,199,200,201,56,89,89,85,41,42,43,89,107,77,77,78,107,33,34,34,34,34,35,107
107,107,89,173,63,58,63,61,62,63,57,89,58,89,56,57,58,89,107,77,77,78,107,380,380,380,380,380,380,107
107,107,113,203,113,59,113,8,9,10,54,113,59,113,5,52,6,113,107,77,77,78,107,380,0,0,0,0,380,107
107,107,107,108,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,77,77,77,107,380,11,11,11,11,380,107
107,107,107,107,108,108,108,108,108,108,108,107,107,108,107,107,107,107,107,77,78,77,107,421,421,421,421,421,421,107
107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,108,107,107,107,77,78,77,107,107,107,108,108,107,108,107
107,107,108,108,108,107,107,107,108,108,107,107,107,107,108,108,107,107,107,77,77,77,107,107,107,108,107,107,107,107
108,108,107,107,108,108,108,108,108,107,107,107,107,107,107,107,107,107,107,78,78,77,107,107,108,108,107,107,107,107
