0,0,1,1,1,1,2,1,1,1,1,1,1,0,0,33,34,35,0,0,2,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,33,34,35,2,2,0,0,0,0,0,0,0,0,0,0
0,0,180,181,182,183,184,185,0,0,2,2,2,2,2,33,34,35,2,1,0,0,2,0,0,0,1,0,0,0
0,0,210,211,212,213,214,215,1,1,0,0,0,0,0,33,34,35,1,0,0,2,2,0,0,0,0,2,0,0
1,0,240,241,242,243,244,245,0,90,91,92,93,94,1,33,34,35,2,2,7,0,2,0,2,1,1,0,0,0
1,0,270,271,272,273,274,1,2,120,121,122,123,124,1,33,34,35,0,0,37,1,2,0,1,0,0,0,0,0
0,1,0,0,302,303,0,0,1,150,151,152,153,154,0,33,34,35,0,2,67,0,2,1,1,1,0,0,0,2
0,0,2,0,332,333,0,0,2,1,152,6,152,0,0,33,34,35,2,2,1,1,2,1,2,2,2,2,2,2
0,0,0,0,362,363,0,0,1,1,33,34,34,4,4,34,34,34,4,4,4,4,4,4,4,4,4,4,4,4
0,0,0,0,0,0,0,0,0,2,63,64,64,64,64,34,34,34,64,64,64,64,64,64,64,64,64,64,64,64
0,0,0,0,2,1,0,2,2,2,0,0,0,0,2,33,34,35,2,2,0,1,2,0,0,0,0,0,0,0
0,0,2,0,1,0,0,1,2,0,0,1,2,2,0,33,34,35,1,2,1,1,1,2,0,0,0,0,1,0
0,0,0,1,0,0,1,1,2,2,2,2,2,0,0,33,34,35,2,2,0,0,1,2,0,13,14,0,0,1
0,0,0,13,14,0,0,0,0,2,0,7,2,0,0,33,34,35,0,0,2,0,0,2,2,43,44,0,1,0
2,2,1,43,44,2,0,0,0,0,2,37,2,0,0,33,34,35,1,1,2,0,0,1,2,73,74,0,1,0
0,1,1,73,74,2,0,0,0,0,2,67,0,0,1,33,34,35,0,13,14,1,1,2,1,1,0,0,1,0
1,1,0,0,1,2,0,2,2,2,2,1,2,2,1,33,34,35,1,43,44,1,1,1,1,1,1,0,1,0
0,0,0,2,0,0,1,1,1,2,1,1,2,2,2,33,34,35,0,73,74,0,1,0,2,1,1,0,1,0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,34,34,35,2,2,2,2,2,2,0,1,0,0,1,0
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,34,34,35,1,0,0,0,2,1,0,2,0,0,0,0
0,1,0,0,1,1,0,0,2,0,0,0,0,1,0,33,34,35,0,0,2,180,181,182,183,184,185,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,33,34,35,0,0,0,210,211,212,213,214,215,0,0,0
0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,33,34,35,0,0,0,240,241,242,243,244,245,0,0,0
0,1,0,0,2,0,0,0,1,1,13,14,1,1,1,33,34,35,0,0,0,270,271,272,273,274,1,0,2,0
0,2,0,0,15,16,0,2,0,0,43,44,2,0,0,33,34,35,0,0,2,0,0,302,303,0,0,0,2,0
2,1,0,2,75,76,0,2,2,0,73,74,2,2,2,33,34,35,1,0,2,2,0,332,333,0,0,0,0,0
0,0,1,2,105,106,0,0,0,0,0,0,0,0,0,33,34,35,2,1,1,0,0,362,363,0,0,0,0,0
0,0,2,1,0,2,0,0,0,2,0,2,0,1,0,33,34,35,2,1,1,1,1,1,1,1,1,0,0,0
0,0,0,1,1,1,2,2,0,2,0,0,0,1,0,33,34,35,0,0,0,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,33,34,35,0,0,0,0,0,0,0,0,0,0,0,0
