60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
60,61,61,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
60,60,60,60,61,60,60,60,60,60,60,60,60,60,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,60
60,60,60,60,60,61,61,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
60,60,60,60,60,60,60,61,60,60,60,60,61,61,60,60,60,60,60,60,60,60,61,61,60,60,60,61,60,60
60,60,60,60,60,61,61,61,60,60,60,60,61,60,60,61,61,60,60,60,60,60,60,61,60,60,61,61,60,60
60,60,60,60,61,61,60,60,60,60,60,60,60,60,60,60,61,61,61,60,60,60,60,60,60,60,60,60,60,60
60,60,60,61,60,60,60,60,60,60,60,60,60,60,60,61,60,60,60,60,61,60,60,60,60,60,60,60,60,60
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
61,60,60,61,60,60,60,60,60,60,61,60,60,60,60,60,60,60,60,61,60,60,60,60,61,61,60,60,60,60
61,60,60,60,60,60,61,61,60,61,61,61,60,61,61,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
61,61,61,61,61,61,60,60,60,61,60,60,60,60,60,60,61,60,60,60,60,60,60,60,60,60,60,60,60,60
61,61,61,61,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,60,60,60,60,60
0,0,0,0,61,61,61,61,61,61,61,61,61,61,61,61,60,61,60,60,60,60,60,60,60,60,60,60,60,60
0,2,2,0,0,0,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60
0,2,2,2,0,1,0,0,0,0,0,0,0,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,61,61,61,61
1,0,0,8,9,2,2,1,0,0,0,2,1,0,1,0,1,0,0,8,9,2,2,1,0,0,0,2,1,0
0,0,0,38,39,0,0,1,0,0,1,0,1,0,0,0,0,0,0,38,39,0,0,1,0,0,1,0,1,0
0,0,0,68,69,0,0,0,0,0,1,8,9,1,0,1,0,0,0,68,69,0,0,0,0,0,1,8,9,1
0,0,7,98,99,0,1,1,0,1,0,38,39,1,0,0,1,0,7,98,99,0,1,1,0,1,0,38,39,1
0,0,37,0,0,0,11,12,1,0,0,68,69,1,0,1,0,0,37,0,0,0,11,12,1,0,0,68,69,1
0,0,67,1,0,0,41,42,1,0,0,98,99,0,0,0,0,0,67,1,0,0,41,42,1,0,0,98,99,0
2,0,0,0,0,0,71,72,0,0,0,1,0,1,0,0,2,0,0,0,0,0,71,72,0,0,0,1,0,1
0,0,0,0,0,0,101,102,2,0,0,0,1,0,0,0,0,0,0,0,0,0,101,102,2,0,0,0,1,0
0,0,0,0,0,0,131,132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,131,132,0,0,0,1,0,0
1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
